,NUMBER,STREET,UNIT,CITY,DISTRICT,COUNTRY,REGION,POSTCODE,ID
27530,12,Hainsberg,,Langenwetzendorf,,de,,,
270272,35,Karolinenstraße,,Ruhla,,de,,,
278960,29,Vitusstraße,,Vacha,,de,,,
590315,70,Görmarstraße,,Mühlhausen/Thüringen,,de,,,
135868,21,Fasanenweg,,Sömmerda,,de,,,
116217,2c,Bäckergasse,,Weimar,,de,,,
246241,12,Treboniusstraße,,Eisenach,,de,,,
332789,69,Fröttstädter Straße,,Hörsel,,de,,,
110150,12,Max-Greil-Siedlung,,Weimar,,de,,,
112607,24,Lämmerrainweg,,Weimar,,de,,,
460411,12,Alte Feldstraße,,Arnstadt,,de,,,
308659,41,Clara-Zetkin-Straße,,Gotha,,de,,,
174320,26,Zipfel,,Suhl,,de,,,
597231,13,Am Sportplatz,,Weinbergen,,de,,,
489280,3,Am Neubau,,Ilmtal,,de,,,
534664,10,Lositz,,Saalfelder Höhe,,de,,,
411507,23,Dorfstraße,,Nohra,,de,,,
257138,8,Hauptstraße,,Berka v. d. Hainich,,de,,,
346000,2,Lützerodaer Straße,,Jena,,de,,,
498350,13c,Bert-Brecht-Straße,,Sonneberg,,de,,,
395266,25,Roßstraße,,Triptis,,de,,,
56978,5,Kauritzer Straße,,Gößnitz,,de,,,
203552,23,Bahnhofstraße,,Schwallungen,,de,,,
339459,25a,Löbdergraben,,Jena,,de,,,
426053,5,Pfarrlandstraße,,Heringen/Helme,,de,,,
444395,1,Bergstraße,,Roßleben,,de,,,
180354,9a,Rohrweg,,Bermbach,,de,,,
504928,32,Pfeiffersberg,,Steinach,,de,,,
547243,10,Dorfstraße,,Eichstruth,,de,,,
313651,8,Löberstraße,,Ohrdruf,,de,,,
328199,5,Mühlberger Straße,,Drei Gleichen,,de,,,
51370,1,Dostojewskistraße,,Altenburg,,de,,,
205489,10,Rippertswiese,,"Steinbach-Hallenberg, Kurort",,de,,,
323003,10,Waldstraße,,Waltershausen,,de,,,
279133,2a,Am Alten Kabelwerk,,Vacha,,de,,,
146898,9,Jahnplatz,,Apolda,,de,,,
316371,16c,Waltershäuser Straße,,Tabarz/Thür. Wald,,de,,,
469575,9,Am Bahnhof,,Gräfenroda,,de,,,
363138,8,Am Kreuz,,Kahla,,de,,,
402769,42,Schönbrunn,,Saalburg-Ebersdorf,,de,,,
346923,21,Ahornstraße,,Jena,,de,,,
380978,8,Straße der Jugend,,Bad Lobenstein,,de,,,
465302,8,Auf dem Sonnenberg,,Frauenwald,,de,,,
350882,12,Lindenplatz,,Bad Klosterlausnitz,,de,,,
1059,52,Am Stockberg,,Gera,,de,,,
216359,34,Heinrichsbach,,Zella-Mehlis,,de,,,
205675,14a,Schützenstraße,,"Steinbach-Hallenberg, Kurort",,de,,,
449751,21,Hubertusweg,,Sondershausen,,de,,,
408564,23,Thomas-Müntzer-Straße,,Görsbach,,de,,,
538384,10,Karl-Marx-Straße,,Unterwellenborn,,de,,,
90286,102,Clara-Zetkin-Straße,,Erfurt,,de,,,
433157,8,Am Quellgrund,,Bad Frankenhausen/Kyffhäuser,,de,,,
98145,4,Platz der Jugend,,Erfurt,,de,,,
305428,3a,Brückengasse,,Gotha,,de,,,
194081,17,Crawinkler Straße,,Oberhof,,de,,,
383021,77,Bayrische Straße,,Neundorf (bei Lobenstein),,de,,,
67863,17,Gößnitzer Straße,,Ponitz,,de,,,
156743,4,Nermsdorfer Straße,,Buttelstedt,,de,,,
177256,32,Steinsfeld,,Suhl,,de,,,
557674,23,Schierbachstraße,,Lenterode,,de,,,
213253,3a,Kohlberg,,Wasungen,,de,,,
73896,75,Dorfstraße,,Vollmershain,,de,,,
434181,97,Spitteldamm,,Bretleben,,de,,,
332492,17a,Teutleber Straße,,Hörsel,,de,,,
552411,14,Bahnerstieg,,Heilbad Heiligenstadt,,de,,,
508094,43,Ortsstraße,,Allendorf,,de,,,
222603,72b,Coburger Straße,,Eisfeld,,de,,,
50184,54,Münsaer Straße,,Altenburg,,de,,,
41449,4,Dr.-Otto-Nuschke-Straße,,Zeulenroda-Triebes,,de,,,
264498,15,Am Lindenrain,,Geisa,,de,,,
58888,13d,Lohma,,Langenleuba-Niederhain,,de,,,
462582,16,Obere Weiße,,Arnstadt,,de,,,
527522,4,Am Cröstener Weg,,Saalfeld/Saale,,de,,,
304029,75a,Seebergstraße,,Gotha,,de,,,
478797,19,Robert-Koch-Straße,,Ilmenau,,de,,,
54794,1,Lindenweg,,Altenburg,,de,,,
537906,62a,Hauptstraße,,Unterwellenborn,,de,,,
476433,81a,Schmücker Straße,,Ilmenau,,de,,,
23390,1,Wiesenstraße,,Greiz,,de,,,
493065,84,Oberlandstraße,,Lauscha,,de,,,
178380,14,Pochwerksgrund,,Suhl,,de,,,
321632,31,Franz-Mehring-Straße,,Waltershausen,,de,,,
558075,14,Bekmühle,,Mackenrode,,de,,,
177694,53b,Alte Schmiedefelder Straße,,Suhl,,de,,,
293712,20,Steinweg,,Kaltennordheim,,de,,,
349225,9,Susanne-Bohl-Straße,,Jena,,de,,,
402724,61,Schönbrunn,,Saalburg-Ebersdorf,,de,,,
188922,18,Am Pachtersgrund,,Meiningen,,de,,,
479087,11,Erlenstraße,,Ilmenau,,de,,,
258474,25,Marksuhler Straße,,Berka/Werra,,de,,,
247991,29,Katharinenstraße,,Eisenach,,de,,,
134688,16,Neue Straße,,Schloßvippach,,de,,,
499322,13,Schweinemarkt,,Sonneberg,,de,,,
202193,4,Am Sportplatz,,"Schmalkalden, Kurort",,de,,,
494098,197,Sonneberger Straße,,Neuhaus am Rennweg,,de,,,
74083,11,Mühlweg,,Wildenbörten,,de,,,
110326,25,Oberdiebacher Straße,,Weimar,,de,,,
476412,104,Schmücker Straße,,Ilmenau,,de,,,
306577,12,Prießnitzstraße,,Gotha,,de,,,
236400,80,Bahnhofstraße,,Veilsdorf,,de,,,
105189,45,Stotternheimer Straße,,Erfurt,,de,,,
407235,1,Tiedgestraße,,Ellrich,,de,,,
170930,34d,Linsenhofer Straße,,Suhl,,de,,,
482910,16,Große Feldstraße,,Plaue,,de,,,
152487,9,Wunderwaldstraße,,Bad Sulza,,de,,,
4767,91,Frankenthaler Straße,,Gera,,de,,,
310524,164,Dachwiger Straße,,Großfahner,,de,,,
137817,19,Bahnhofstraße,,Sömmerda,,de,,,
299439,3,Schenkstraße,,Friemar,,de,,,
288957,20,Dorfstraße,,Bad Liebenstein,,de,,,
361314,10,Am Neuen Haus,,Hermsdorf,,de,,,
189080,12,Buchenbergweg,,Meiningen,,de,,,
400289,51,Oßla,,Wurzbach,,de,,,
232805,7,Zum Kohlsteig,,St.Kilian,,de,,,
447712,53,Rudolf-Breitscheid-Straße,,Sondershausen,,de,,,
573659,2,Transfeldstraße,,Bad Langensalza,,de,,,
220535,2,Telle,,Grabfeld,,de,,,
210232,45,Hauptstraße,,Unterschönau,,de,,,
183469,64,Karl-Marx-Straße,,Fambach,,de,,,
509145,2a,Langethalstraße,,Bad Blankenburg,,de,,,
146361,16,Hallesche Straße,,Apolda,,de,,,
599243,2,Holzstraße,,Menteroda,,de,,,
303790,2,Schlichtenstraße,,Gotha,,de,,,
57098,8,Mühlgasse,,Gößnitz,,de,,,
407885,28,Am Moosberg,,Ellrich,,de,,,
247553,16,Elsa-Brandström-Allee,,Eisenach,,de,,,
177215,26,Steinsfeld,,Suhl,,de,,,
91455,3,Görlitzer Weg,,Erfurt,,de,,,
128464,2,Obertorstraße,,Kindelbrück,,de,,,
472351,4a,Klosterstraße,,Amt Wachsenburg,,de,,,
501199,48,Ortsstraße,,Sonneberg,,de,,,
169379,38,Thomas-Müntzer-Siedlung,,Ilmtal-Weinstraße,,de,,,
251343,25,Trenkelhof,,Eisenach,,de,,,
312665,53,Kirchgasse,,Nottleben,,de,,,
383563,29,Im Dorf,,Neustadt an der Orla,,de,,,
501681,22,Bromberg,,Sonneberg,,de,,,
237940,11,Dorfstraße,,Nahetal-Waldau,,de,,,
386806,55,Ernst-Thälmann-Straße,,Pößneck,,de,,,
70962,17,Hospitalstraße,,Schmölln,,de,,,
400451,2,Kirchberg,,Wurzbach,,de,,,
473221,7,Eischfeld,,Amt Wachsenburg,,de,,,
423830,1,MTS-Siedlung,,Hohenstein,,de,,,
128183,8,Am Stadtgraben,,Kindelbrück,,de,,,
597683,4,Beberstedter Straße,,Unstruttal,,de,,,
73873,7,Primmelwitz,,Treben,,de,,,
557705,17,Hinter den Höfen,,Lenterode,,de,,,
27970,7,Genossenschaftsstraße,,Langenwetzendorf,,de,,,
300136,2a,Gartenstraße,,Georgenthal/Thür. Wald,,de,,,
420969,32,Kirchgasse,,Sollstedt,,de,,,
484836,1,Kastanienallee,,Stadtilm,,de,,,
251365,11,Trenkelhofer Straße,,Eisenach,,de,,,
77061,16,Seidelbastweg,,Erfurt,,de,,,
211766,11,Brunnenrasen,,Wahns,,de,,,
47893,9,Hornsgasse,,Mohlsdorf-Teichwolframsdorf,,de,,,
546187,3,Oberes Steinufer,,Dingelstädt,,de,,,
402666,350,Tannenhäherweg,,Saalburg-Ebersdorf,,de,,,
42735,46,Mehlaer Hauptstraße,,Zeulenroda-Triebes,,de,,,
241529,3,Mühlgasse,,Römhild,,de,,,
346314,49,Holzweg,,Jena,,de,,,
323178,7,Am Alten Gothaer Weg,,Waltershausen,,de,,,
147445,12,Markt,,Apolda,,de,,,
196167,2,Meininger Straße,,Rohr,,de,,,
561379,6,Straße der Einheit,,Uder,,de,,,
519937,12,Mittelweg,,Rudolstadt,,de,,,
90828,13,Helmut-Just-Straße,,Erfurt,,de,,,
453476,11,Kohlenbahnstraße,,Voigtstedt,,de,,,
107667,5,Sangerhäuser Straße,,Erfurt,,de,,,
232713,12,An der Linde,,St.Kilian,,de,,,
41625,6a,Flur König,,Zeulenroda-Triebes,,de,,,
276009,24,Puschkinstraße,,Treffurt,,de,,,
136996,8,Bertolt-Brecht-Straße,,Sömmerda,,de,,,
226825,26,Kehrweg,,Hildburghausen,,de,,,
484474,11,Andersen-Nexö-Straße,,Stadtilm,,de,,,
332544,3,Hinter den Höfen,,Hörsel,,de,,,
188519,9,Obere Dorfstraße,,Leutersdorf,,de,,,
353573,11,Breite Straße,,Dornburg-Camburg,,de,,,
187173,22,Dorfstraße,,Hümpfershausen,,de,,,
282616,99,Ruhlaer Straße,,Wutha-Farnroda,,de,,,
89924,44,Weimarische Straße,,Erfurt,,de,,,
134175,5,Leubinger Weg,,Schillingstedt,,de,,,
586599,9,Ziegelstraße,,Mühlhausen/Thüringen,,de,,,
92384,6,Fernkornstraße,,Erfurt,,de,,,
318033,25,Steigerstraße,,Tambach-Dietharz/Thür. Wald,,de,,,
377981,88,Ortsstraße,,Gössitz,,de,,,
324029,7,Bahnhof Bufleben,,Warza,,de,,,
56879,2,Naundorf,,Gößnitz,,de,,,
90660,18,Auf der Gebind,,Erfurt,,de,,,
575438,9,Karlstraße,,Bad Langensalza,,de,,,
175256,26,Röderfeld,,Suhl,,de,,,
261841,1k,Kleinsteinigt,,Dermbach,,de,,,
356502,57,Höllkopfstraße,,Eisenberg,,de,,,
535491,10,Pfarrgasse,,Uhlstädt-Kirchhasel,,de,,,
69583,1A,Papiermühle,,Schmölln,,de,,,
117929,4,Am Jakobskirchhof,,Weimar,,de,,,
388391,21,Saalfelder Straße,,Pößneck,,de,,,
167180,5,Apoldaer Straße,,Umpferstedt,,de,,,
514126,5,Birkenweg,,Lehesten,,de,,,
198744,1,Fischbachstraße,,"Schmalkalden, Kurort",,de,,,
548324,2,Mühlberg,,Geismar,,de,,,
599819,10,Am Wasser,,Anrode,,de,,,
153517,37,Kirchgasse,,Bechstedtstraß,,de,,,
364008,8,Ölwiesenweg,,Kahla,,de,,,
130609,8,Salzstraße,,Kölleda,,de,,,
173348,39,An der Hasel,,Suhl,,de,,,
151022,12,Turmweg,,Bad Berka,,de,,,
598604,15,Zur Vorstadt,,Unstruttal,,de,,,
276906,20,Friedhofstraße,,Unterbreizbach,,de,,,
333923,67,Hardenbergweg,,Jena,,de,,,
110495,3,Am Viadukt,,Weimar,,de,,,
233432,41,Dambachtal,,St.Kilian,,de,,,
302279,11o,Uelleber Straße,,Gotha,,de,,,
340101,2,Auf der Gebind,,Jena,,de,,,
404681,135,Hauptstraße,,Bleicherode,,de,,,
473189,23,Eischfeld,,Amt Wachsenburg,,de,,,
155902,36a,August-Ludwig-Straße,,Blankenhain,,de,,,
133653,146a,Hunnengasse,,Riethnordhausen,,de,,,
408663,305,Bahnhofstraße,,Görsbach,,de,,,
49732,10,Lindenaustraße,,Altenburg,,de,,,
384457,7,Florian-Geyer-Straße,,Neustadt an der Orla,,de,,,
208576,52,Schmalkalder Straße,,Brotterode-Trusetal,,de,,,
458725,14,Neue Straße,,Arnstadt,,de,,,
132290,9,Almose,,Rastenberg,,de,,,
85555,14,Am Stadtpark,,Erfurt,,de,,,
3139,3,Zwötzener Weg,,Gera,,de,,,
308856,19,Boilstädter Straße,,Gotha,,de,,,
472311,5,Günther-Stecklum-Straße,,Amt Wachsenburg,,de,,,
295279,16,Hintergasse,,Crawinkel,,de,,,
448337,1,Schillerstraße,,Sondershausen,,de,,,
403607,20,Schleizer Straße,,Saalburg-Ebersdorf,,de,,,
524952,23,Schwarmgasse,,Saalfeld/Saale,,de,,,
277800,1,Deicheroda,,Unterbreizbach,,de,,,
187344,5,Am Sportplatz,,Hümpfershausen,,de,,,
351624,6,Dorfstraße,,Bremsnitz,,de,,,
310289,17,Steigerstraße,,Gräfenhain,,de,,,
129577,44b,Bahnhofstraße,,Kölleda,,de,,,
66089,1a,An der Grube,,Nobitz,,de,,,
573423,8,Am Stadtgraben,,Bad Langensalza,,de,,,
448682,3,Am Spichensberg,,Sondershausen,,de,,,
533426,6,Rosenthaler Straße,,Leutenberg,,de,,,
189803,23,Nachtigallenweg,,Meiningen,,de,,,
176379,9,Krinitzenstraße,,Suhl,,de,,,
482314,47,Am Berge,,Osthausen-Wülfershausen,,de,,,
330105,2,Max-Laumann-Straße,,Nesse-Apfelstädt,,de,,,
126784,170,Weingartenstraße,,Hardisleben,,de,,,
604732,11,Brauhausstraße,,Vogtei,,de,,,
462400,3,Lohmühlenweg,,Arnstadt,,de,,,
270573,13,Otto-Böttinger-Straße,,Ruhla,,de,,,
435828,4,Windmühlenstraße,,Ebeleben,,de,,,
554780,55,Pfaffenbreite,,Hohes Kreuz,,de,,,
473770,1,Am alten Markt,,Amt Wachsenburg,,de,,,
559664,41,Kleine Gasse,,Rohrberg,,de,,,
105106,13,Sömmerdaer Weg,,Erfurt,,de,,,
601067,95,Hauptstraße,,Südeichsfeld,,de,,,
53011,29,Südstraße,,Altenburg,,de,,,
54270,76,Dürerstraße,,Altenburg,,de,,,
540415,7,Alte Kirchstraße,,Königsee-Rottenbach,,de,,,
393951,22,Ortsstraße,,Schöndorf,,de,,,
245648,21,Rödigerstraße,,Eisenach,,de,,,
575750,18,Lindenbühl,,Bad Langensalza,,de,,,
90875,20,Helmut-Just-Straße,,Erfurt,,de,,,
140950,3,An der Sprötauer Straße,,Vogelsberg,,de,,,
369887,2,Altendorfer Straße,,Schöps,,de,,,
428079,24,Northeimer Straße,,Harztor,,de,,,
143687,3,Kirchplatz,,Wundersleben,,de,,,
195998,78,Hauptstraße,,Ritschenhausen,,de,,,
518222,15,Reichenbach,,Probstzella,,de,,,
155073,4,Schulberg,,Blankenhain,,de,,,
238048,8,An der Bind,,Nahetal-Waldau,,de,,,
201008,17,Am Alten Graben,,"Schmalkalden, Kurort",,de,,,
83137,1,Sulzer Ring,,Erfurt,,de,,,
73570,41a,Serbitz,,Treben,,de,,,
85390,3,Am Gehege,,Erfurt,,de,,,
53312,15,Turnerstraße,,Altenburg,,de,,,
587478,11,Karl-Liebknecht-Straße,,Mühlhausen/Thüringen,,de,,,
81906,34,Friedhofstraße,,Erfurt,,de,,,
461149,6,Thomas-Mann-Straße,,Arnstadt,,de,,,
77990,27,Pachelbelstraße,,Erfurt,,de,,,
405615,1,Sollstedter Weg,,Bleicherode,,de,,,
141274,14a,Hintergasse,,Walschleben,,de,,,
47366,65,Straße der Einheit,,Mohlsdorf-Teichwolframsdorf,,de,,,
244485,21,Alexanderstraße,,Eisenach,,de,,,
217225,9,Otto-Barthelmes-Weg,,Zella-Mehlis,,de,,,
31253,52,Hauptstraße,,Pölzig,,de,,,
275014,3,Steinbühl,,Treffurt,,de,,,
81236,5,Bahnhofsweg,,Erfurt,,de,,,
250033,21,Hörselstraße,,Eisenach,,de,,,
177790,2,Eckstraße,,Suhl,,de,,,
491994,4,Georgstraße,,Judenbach,,de,,,
147843,33,Ritterstraße,,Apolda,,de,,,
324000,4,Untergasse,,Wangenheim,,de,,,
424679,9,Bahnufer,,Werther,,de,,,
212753,11,An der Klinge,,Walldorf,,de,,,
587850,24b,Thälmannstraße,,Mühlhausen/Thüringen,,de,,,
471866,26,Ortsstraße,,Herschdorf,,de,,,
322480,22,Papiermühlenstraße,,Waltershausen,,de,,,
576532,33,Thiemsburger Weg,,Bad Langensalza,,de,,,
508078,54,Ortsstraße,,Allendorf,,de,,,
497206,8,Bergstraße,,Schalkau,,de,,,
429777,22,Karl-Hühnerbein-Straße,,Artern/Unstrut,,de,,,
560136,9,Bonifatiusweg,,Silberhausen,,de,,,
138956,1b,Weißenseer Straße,,Sömmerda,,de,,,
96366,151,Johannesstraße,,Erfurt,,de,,,
262417,17,Neue Straße,,Ebenshausen,,de,,,
584809,126,Ammersche Landstraße,,Mühlhausen/Thüringen,,de,,,
510951,4,Neue Gasse,,Gräfenthal,,de,,,
544866,15,Hauptstraße,,Deuna,,de,,,
255997,10,Grüner Weg,,Barchfeld-Immelborn,,de,,,
173486,22,Friesenstraße,,Suhl,,de,,,
516661,1,Gassenweg,,Oberweißbach/Thür. Wald,,de,,,
302341,9,Friedrichrodaer Straße,,Gotha,,de,,,
149490,10,Lindenberg,,Bad Berka,,de,,,
591069,12,Linsenstraße,,Mühlhausen/Thüringen,,de,,,
315643,21,Sackgasse,,Sonneborn,,de,,,
186534,17a,Brücknerstraße,,Frankenheim/Rhön,,de,,,
142121,1,Landgräfin-Jutta-Straße,,Weißensee,,de,,,
380109,34,Ortsstraße,,Langenorla,,de,,,
465741,8,Ortsstraße,,Friedersdorf,,de,,,
134096,98,Kirchgasse,,Rudersdorf,,de,,,
593818,5,Am Berge,,Rodeberg,,de,,,
435627,32,Goethestraße,,Ebeleben,,de,,,
109952,17,Lärchenweg,,Weimar,,de,,,
389063,10,Wernburger Weg,,Pößneck,,de,,,
457637,50,Zur Arnsburg,,Kyffhäuserland,,de,,,
450100,15,Ziehstraße,,Sondershausen,,de,,,
237138,42,Bahnhofstraße,,Auengrund,,de,,,
580981,2a,Fahnerweg,,Herbsleben,,de,,,
356899,39,Ludwig-Jahn-Straße,,Eisenberg,,de,,,
149520,31,Harthstraße,,Bad Berka,,de,,,
186354,2,Zum Bahnhof,,Floh-Seligenthal,,de,,,
426624,12c,Burgweg,,Heringen/Helme,,de,,,
16551,12,Straße der Freundschaft,,Gera,,de,,,
534106,26,Reschwitz,,Saalfelder Höhe,,de,,,
22632,4a,Südstraße,,Greiz,,de,,,
111693,5,Landhausallee,,Weimar,,de,,,
48921,114,Albert-Levy-Straße,,Altenburg,,de,,,
336291,6,Lutherstraße,,Jena,,de,,,
451618,16,Hintergasse,,Sondershausen,,de,,,
279489,42,Wölferbütter Straße,,Vacha,,de,,,
184706,69,Ortsstraße,,Floh-Seligenthal,,de,,,
109457,5,Untere Trift,,Weimar,,de,,,
283838,4,Gartenstraße,,Moorgrund,,de,,,
232514,46,Friedensstraße,,St.Bernhard,,de,,,
593429,8,Brandstraße,,Rodeberg,,de,,,
461838,34,Käfernburger Straße,,Arnstadt,,de,,,
331183,5b,Gotterstraße,,Nesse-Apfelstädt,,de,,,
529592,7,Wiesenweg,,Saalfeld/Saale,,de,,,
547628,4,Freigasse,,Geisleden,,de,,,
181132,15,Schloßblick,,Breitungen/Werra,,de,,,
208958,23,Gehegsweg,,Brotterode-Trusetal,,de,,,
553164,9,Grünewaldstraße,,Heilbad Heiligenstadt,,de,,,
325527,10,Mittelweg,,Leinatal,,de,,,
476625,27,Poststraße,,Ilmenau,,de,,,
32534,8,Erbisstraße,,Ronneburg,,de,,,
38210,3,Adelheidstraße,,Zeulenroda-Triebes,,de,,,
355580,68a,Dorfstraße,,Eineborn,,de,,,
100057,19,Günterstraße,,Erfurt,,de,,,
349179,10,Salvador-Allende-Platz,,Jena,,de,,,
249160,4,Clemensstraße,,Eisenach,,de,,,
398290,46,Langgrün,,Gefell,,de,,,
7099,7,Kurze Straße,,Gera,,de,,,
445318,37,Schachtstraße,,Roßleben,,de,,,
369044,15,Lotschen,,Ruttersdorf-Lotschen,,de,,,
298042,5,Untere Bachstraße,,Friedrichroda,,de,,,
534387,13a,Burgstraße,,Saalfelder Höhe,,de,,,
480949,4,Straße des Friedens,,Langewiesen,,de,,,
410190,58,Sandweg,,Kleinfurra,,de,,,
79628,25,Alfred-Hess-Straße,,Erfurt,,de,,,
8535,13,Prof.-Simmel-Straße,,Gera,,de,,,
502372,18,Kirchstraße,,Sonneberg,,de,,,
269612,19,Arno-Schlothauer-Straße,,Ruhla,,de,,,
103947,4,Nordstraße,,Erfurt,,de,,,
144677,45,Dornburger Straße,,Apolda,,de,,,
512736,87,Bahnhofstraße,,Katzhütte,,de,,,
339040,29,Wagnergasse,,Jena,,de,,,
496269,7a,Schießhausstraße,,Neuhaus-Schierschnitz,,de,,,
267347,19a,Eisenacher Straße,,Marksuhl,,de,,,
523076,11a,Debrastraße,,Rudolstadt,,de,,,
378373,2,Staudenwiese,,Harra,,de,,,
332053,81b,Mühlgasse,,Hörsel,,de,,,
187034,129a,Hauptstraße,,Henneberg,,de,,,
423814,13,Neubauernsiedlung,,Hohenstein,,de,,,
3920,142,Keplerstraße,,Gera,,de,,,
204707,8,Mittelgasse,,Springstille,,de,,,
306989,2,Behringer Weg,,Gotha,,de,,,
211645,2,Hügelstraße,,Viernau,,de,,,
561472,26,Am Gänsestege,,Uder,,de,,,
349229,32,Stauffenbergstraße,,Jena,,de,,,
404462,19,Frankestraße,,Bleicherode,,de,,,
336833,6,Oberlauengasse,,Jena,,de,,,
127011,222,Grömer,,Haßleben,,de,,,
186554,24,Birxer Straße,,Frankenheim/Rhön,,de,,,
3269,21b,Zeulsdorf,,Gera,,de,,,
456352,18,Seegaer Weg,,Kyffhäuserland,,de,,,
236801,11,Bergstraße,,Auengrund,,de,,,
266364,8,Bernhardshaller Straße,,Leimbach,,de,,,
153977,18,Rittergasse,,Berlstedt,,de,,,
71228,1,Mühlgasse,,Schmölln,,de,,,
278780,5,Seumeweg,,Vacha,,de,,,
469332,77,Schwarzburger Straße,,Gillersdorf,,de,,,
361654,96,Eisenberger Straße,,Hermsdorf,,de,,,
3811,17,Kahlaer Straße,,Gera,,de,,,
437749,1,Ahornweg,,Greußen,,de,,,
244499,2a,Alexanderstraße,,Eisenach,,de,,,
33639,28,Friedmannsdorf,,Seelingstädt,,de,,,
137082,27,Friedrich-Ebert-Straße,,Sömmerda,,de,,,
161092,3,Lichttalsweg,,Kranichfeld,,de,,,
312734,1d,Weidigstraße,,Ohrdruf,,de,,,
46215,26,Wüstenwetzdorfer Weg,,Auma-Weidatal,,de,,,
346691,17,Otto-Engau-Straße,,Jena,,de,,,
252440,10,Steinweg,,Bad Salzungen,,de,,,
197007,13,Hauptstraße,,Rotterode,,de,,,
480084,1,Am Hängeweg,,Langewiesen,,de,,,
201924,15,Gothaer Straße,,"Schmalkalden, Kurort",,de,,,
358791,8,Obergneus,,Gneus,,de,,,
336142,30,Leipziger Straße,,Jena,,de,,,
24614,1b,Kleingeraer Weg,,Greiz,,de,,,
142786,5,Friedrich-Barth-Straße,,Weißensee,,de,,,
509236,11,Ludwig-Jahn-Straße,,Bad Blankenburg,,de,,,
496898,3a,Burgweg,,Neuhaus-Schierschnitz,,de,,,
368483,87a,Dorfstraße,,Renthendorf,,de,,,
275424,2,Bergstraße,,Treffurt,,de,,,
18241,1,Kirchgraben,,Berga/Elster,,de,,,
542244,73b,Hessenau,,Birkenfelde,,de,,,
49771,51,Lossener Straße,,Altenburg,,de,,,
483533,2,Bardolf-Wilden-Weg,,Rockhausen,,de,,,
172866,13,Hainbergstraße,,Suhl,,de,,,
502921,17,Schießhausstraße,,Sonneberg,,de,,,
307921,25,Von-Hoff-Straße,,Gotha,,de,,,
125326,6,Am Weitblick,,Großrudestedt,,de,,,
163151,24,Im Dorfe,,Mechelroda,,de,,,
283074,24,Hintergasse,,Moorgrund,,de,,,
398876,6,Oelgasse,,Tanna,,de,,,
47431,43,Großkundorf,,Mohlsdorf-Teichwolframsdorf,,de,,,
252947,15,Albert-Schweitzer-Straße,,Bad Salzungen,,de,,,
17274,85,Georg-Benda-Straße,,Bad Köstritz,,de,,,
164055,10,Bergstraße,,Mönchenholzhausen,,de,,,
24640,81,Plauensche Straße,,Greiz,,de,,,
33025,5,Sprottetal,,Rückersdorf,,de,,,
175699,17,Alte Schmiedefelder Straße,,Suhl,,de,,,
154931,2,Oberer Weg,,Blankenhain,,de,,,
254346,55,Straße der Einheit,,Bad Salzungen,,de,,,
505730,39,Goldbachstraße,,Steinach,,de,,,
506922,21,Steinheider Straße,,Frankenblick,,de,,,
104385,34,Geranienweg,,Erfurt,,de,,,
441226,44,Uderslebener Straße,,Ichstedt,,de,,,
511611,40,Wächtersgraben,,Kamsdorf,,de,,,
497358,6,Juri-Gagarin-Ring,,Schalkau,,de,,,
432441,11,Minna-Hankel-Straße,,Bad Frankenhausen/Kyffhäuser,,de,,,
515408,10,Birkigtgasse,,Mellenbach-Glasbach,,de,,,
92656,73,Hinter der Mühle,,Erfurt,,de,,,
33607,22,Schwarzbach,,Schwarzbach,,de,,,
75560,10,Marbweg,,Erfurt,,de,,,
311969,26,Ernst-Thälmann-Straße,,Luisenthal,,de,,,
176927,12,Auf der Mauer,,Suhl,,de,,,
283900,13,Kisseler Straße,,Moorgrund,,de,,,
389161,9,An der Bärenleite,,Pößneck,,de,,,
356475,25,Jenaer Straße,,Eisenberg,,de,,,
140941,6,Am Badeborn,,Vogelsberg,,de,,,
384802,6,Nordstraße,,Neustadt an der Orla,,de,,,
520173,14,Otto-Grotewohl-Straße,,Rudolstadt,,de,,,
18537,18,Clodra Dorfstraße,,Berga/Elster,,de,,,
331198,14,Hinterstraße,,Nesse-Apfelstädt,,de,,,
390676,22c,Marienstraße,,Ranis,,de,,,
72712,21,Bergmannstraße,,Starkenberg,,de,,,
360459,37,Eisenberger Straße,,Hartmannsdorf,,de,,,
291456,10,Vachaer Straße,,Krayenberggemeinde,,de,,,
517843,3,Geroldsgasse,,Probstzella,,de,,,
536868,28a,Sandstraße,,Uhlstädt-Kirchhasel,,de,,,
456593,39,Landstraße,,Kyffhäuserland,,de,,,
415240,60,Altendorf,,Nordhausen,,de,,,
90069,6b,Frans-Hals-Straße,,Erfurt,,de,,,
330325,39,Hauptstraße,,Nesse-Apfelstädt,,de,,,
589625,27,Bastmarkt,,Mühlhausen/Thüringen,,de,,,
209767,22,Ernst-Thälmann-Straße,,Untermaßfeld,,de,,,
268829,35a,Brückenstraße,,Nazza,,de,,,
47740,10,Greizer Weg,,Mohlsdorf-Teichwolframsdorf,,de,,,
170315,3,Apoldaer Weg,,Ilmtal-Weinstraße,,de,,,
215503,50,Straße des 8. März,,Zella-Mehlis,,de,,,
301867,16,Feldstraße,,Gotha,,de,,,
187025,21,Jägergasse,,Henneberg,,de,,,
7310,26,Leumnitzer Straße,,Gera,,de,,,
223226,15,Untere Aue,,Eisfeld,,de,,,
533765,24,Reitzengeschwenda,,Drognitz,,de,,,
